"ID","class1","class2","class3","class4","class5","class6","class7","class8","class9"
1,0.653190109361715,0.0812056068934179,0.0170427646795992,0.0490000397270523,0.0548765963319403,0.0475841227643571,0.0808850174983344,0.00762358258123147,0.0085921601623529
2,0.225729527258968,0.166291751498523,0.0655664437230895,0.14096062831418,0.0620617846069953,0.0660370467214461,0.178727504346818,0.0572898356772259,0.0373354778527534
3,0.190684418288979,0.264258236159495,0.0459755554137709,0.114228761129228,0.0630369109758956,0.0701891368848825,0.166510227081458,0.0527068481313,0.0324099059349913
4,0.181499135921805,0.218238954223899,0.0524863753828556,0.10347230512971,0.0716256878335399,0.0665621070064519,0.230207358696347,0.0334518810061049,0.0424561947992869
5,0.220062840003064,0.151570872164671,0.0632204856575178,0.16413209969056,0.0624908400487285,0.0648108935178483,0.184847340554868,0.0529948056018219,0.035869822760922
6,0.313798493145125,0.144770436312626,0.0583675653225443,0.133412376330284,0.0576194822410049,0.0592924223515001,0.169743365744158,0.0353134846328128,0.0276823739199449
7,0.190204022235356,0.225711931573452,0.0510412173229059,0.0975507398210985,0.0673215134872808,0.064639678295172,0.229688207635016,0.0342467877940149,0.0395959018357035
8,0.193369208009429,0.246243239259362,0.0616963614149426,0.125185057221047,0.0563889625566887,0.0635599202514078,0.166735911416571,0.0512363171248175,0.0355850227457347
9,0.166186162338475,0.307998211045889,0.0446771033421798,0.103485996313307,0.0561321021537726,0.0696615314462929,0.153813855289518,0.0682330193013197,0.0298120187692461
10,0.220062840003064,0.151570872164671,0.0632204856575178,0.16413209969056,0.0624908400487285,0.0648108935178483,0.184847340554868,0.0529948056018219,0.035869822760922
11,0.149307198161462,0.179668353829365,0.0473232434130913,0.0990110382910864,0.0670475473797823,0.105897481236641,0.275853359611294,0.0433949412577062,0.0324968368195719
12,0.0470516681307558,0.569198754633857,0.0208976927026938,0.0346168457630515,0.0347085990873956,0.0371144483055271,0.222695846630897,0.0225845558448085,0.0111315889010134
13,0.181862902018078,0.218474349297221,0.0523675043598678,0.103364046305921,0.0715910562385265,0.066428575389652,0.230146967318353,0.0332428973512897,0.0425217017210909
14,0.10141833945581,0.371551846448733,0.0482778080979878,0.0738287646281692,0.0536856586455518,0.0519577945567795,0.23067813401649,0.0346667288553055,0.0339349252951736
15,0.150869669044671,0.270964655485325,0.0490153764306705,0.0865330754148202,0.0637806971649618,0.0651664533663292,0.240552709632602,0.0380030305437491,0.0351143329168715
16,0.200038039572514,0.224707403878332,0.0501130443648942,0.106002587943779,0.0661983768495499,0.0644920019952031,0.220482421425168,0.0317720245870123,0.0361940993835463
17,0.172253405193611,0.198926264614335,0.0558569827557906,0.107301822229211,0.0758381416456531,0.0736956909596901,0.231712208960029,0.0417896428793267,0.0426258407623544
18,0.0796751993453971,0.413432574690876,0.043514823000069,0.0767074329674409,0.0399113143296995,0.0799155488084286,0.193174082461758,0.0500419773762834,0.0236270470200473
19,0.0919039173355898,0.289221011577163,0.052081005177091,0.0714810118328248,0.0668903652746046,0.086877031250174,0.232757859496724,0.0715791543547003,0.0372086437011291
20,0.179310229605018,0.275061054449606,0.0476620703913407,0.0795106407882737,0.0582213457479167,0.058460016622777,0.22812977496384,0.0377536505751219,0.0358912168561062
21,0.222833765709501,0.155127824787158,0.0645104923792883,0.154428654636986,0.0623601213754942,0.0653631209515261,0.183583076496494,0.0552587050222954,0.0365342386412555
22,0.181862867721692,0.218474360162717,0.0523675071676851,0.103364055800162,0.071591059194532,0.0664285768025999,0.230146970352205,0.0332428989917948,0.0425217038066125
23,0.225036446154429,0.161234384264867,0.0653256069363219,0.145576693431266,0.0622367182921516,0.0658562608506193,0.180826964042368,0.056805852585318,0.0371010734426586
24,0.10346903343907,0.36985658815982,0.0491495690329626,0.127604261431351,0.0432112997657879,0.062556758468767,0.161807632871158,0.0503402014953874,0.0320046553356971
25,0.289420613932321,0.351152482706308,0.0287360179103229,0.0641825739416704,0.0311516287355613,0.040232476952128,0.150805762276203,0.0279467508132393,0.0163716927322457
26,0.0796132398589996,0.377864869201394,0.0439729235222417,0.0700335569847391,0.047989778597325,0.062807154174907,0.206602258636031,0.0774047318349953,0.0337114871893677
27,0.206944448067897,0.199394404428145,0.0550674942731294,0.125079249791664,0.0664754220527894,0.0726489303078831,0.192515324264293,0.0465630246473158,0.0353117021668836
28,0.373012580237771,0.0977800973814083,0.0422449751180415,0.088782433976188,0.0644738120707873,0.06191387954565,0.219468601157939,0.0256296704092977,0.0266939501029176
29,0.181862867713137,0.218474360149662,0.0523675071720516,0.103364055803375,0.0715910591955814,0.0664285768077172,0.230146970355335,0.0332428989999485,0.0425217038031924
30,0.108397505709057,0.313263488332707,0.0536793490021967,0.0938900118480992,0.0608989569235861,0.0592248702824601,0.233203653271435,0.0394475567223443,0.0379946079081139
31,0.365056963230772,0.17839079947301,0.0633142051574436,0.113122184042644,0.0827280585894153,0.0509686895109975,0.101044289246911,0.0190883765457605,0.0262864342030465
32,0.259272411831129,0.180298570402488,0.043361924039541,0.142323563159382,0.0614246451040148,0.0662634927696868,0.177160464196317,0.0468747974159628,0.0230201310814783
33,0.181862867721692,0.218474360162717,0.0523675071676851,0.103364055800162,0.071591059194532,0.0664285768025999,0.230146970352205,0.0332428989917948,0.0425217038066125
34,0.181862867721692,0.218474360162717,0.0523675071676851,0.103364055800162,0.071591059194532,0.0664285768025999,0.230146970352205,0.0332428989917948,0.0425217038066125
35,0.156100051632253,0.249851921770997,0.0516854085865473,0.145910580489595,0.0552938696908271,0.0608229921011527,0.218470582164098,0.0328193120587209,0.0290452815058099
36,0.439634749139132,0.0912220085793047,0.0354591812853779,0.116425377842817,0.0658988330720291,0.0641276893222477,0.14114427962916,0.0257739014262491,0.0203139797036821
37,0.220062840003064,0.151570872164671,0.0632204856575178,0.16413209969056,0.0624908400487285,0.0648108935178483,0.184847340554868,0.0529948056018219,0.035869822760922
38,0.110600037989119,0.211211813589514,0.0460942287148069,0.0775195618475861,0.0613306261827074,0.0988184065303883,0.298407629004359,0.0641697606886092,0.0318479354529108
39,0.0755626009512031,0.385908016222035,0.0469968376822394,0.0954234607349865,0.0501225406372883,0.0548408892166299,0.231611139904649,0.0306561327459279,0.0288783819050399
40,0.233561544644712,0.153278820231851,0.059783590353854,0.164815981693298,0.0613452474822944,0.0636183927445675,0.183997040279103,0.046730105284555,0.032869277285764
41,0.181862867721692,0.218474360162717,0.0523675071676851,0.103364055800162,0.071591059194532,0.0664285768025999,0.230146970352205,0.0332428989917948,0.0425217038066125
42,0.220062840003064,0.151570872164671,0.0632204856575178,0.16413209969056,0.0624908400487285,0.0648108935178483,0.184847340554868,0.0529948056018219,0.035869822760922
43,0.605157146193065,0.224228612421674,0.0121163510379069,0.0277502246822198,0.0237722495733408,0.0205614815555278,0.0689437873124383,0.0106773701922232,0.00679277703160474
44,0.223815091660223,0.220581177219977,0.0486989277181124,0.135807909307553,0.0559746756678291,0.0685319202920571,0.16216275700104,0.054897442815916,0.0295300983172926
45,0.220062840003064,0.151570872164671,0.0632204856575178,0.16413209969056,0.0624908400487285,0.0648108935178483,0.184847340554868,0.0529948056018219,0.035869822760922
46,0.178068487067704,0.225162197309171,0.0522482925015986,0.102645257752584,0.07083957201619,0.0657283772919975,0.2301156367545,0.0332776218401543,0.0419145574661004
47,0.132807717855648,0.293086319407652,0.0480506241823257,0.0811822914443066,0.0615330361359977,0.076898980609109,0.228360563198386,0.0455957655404502,0.0324847016261248
48,0.181862335853247,0.218473541759121,0.0523676215639759,0.103365155569848,0.0715911952495023,0.0664285727636678,0.230147229007689,0.0332426794509302,0.0425216687820191
