"ID","class1","class2","class3","class4","class5","class6","class7","class8","class9"
1,0.437668574435892,0.368774193548387,0.321266968325792,0.331054055083616,0.256977465371098,0.451985862337507,0.492528271405493,0.372413793103448,0.0872641509433962
2,0.604938271604938,0.667225806451613,0.400452488687783,1.15616547941031,0.491627041554683,0.531300545138681,0.423353078441931,0.712466843501326,0.329462989840348
3,0.448830120825384,0.439967741935484,0.397493908806126,0.580511218620243,0.332902625594377,0.549571676750734,0.672556542810986,0.508222811671088,0.290457184325109
4,0.54796833541653,0.496161290322581,0.445179255134006,0.770808731095958,0.399007649369444,0.401066315221949,0.254734338538862,0.475862068965517,0.447206095791001
5,0.141723132250071,0.300387096774194,0.22189349112426,0.240105138851853,0.194283646888567,0.213143233690769,0.394363669000179,0.149602122015915,0.0613207547169811
6,0.62160384185251,0.525161290322581,0.514270797076227,0.742657422574378,0.782561505065123,0.446055232732283,0.383750673128702,0.441909814323607,0.389150943396226
7,0.52062364318137,0.720967741935484,0.404803341454925,0.366424136223382,0.327113913582799,0.451985862337507,1.02324537784958,0.431299734748011,0.181240928882438
8,0.810801920926255,0.821354838709677,0.601983988861817,0.466439373738143,0.344738474260906,0.531300545138681,0.571912583019207,0.474801061007958,0.208817126269956
9,0.71927285485604,0.209096774193548,0.423773059519666,0.520780160755781,0.339569981393426,0.40603845923441,0.4375,0.450928381962865,0.208272859216255
10,0.479179001381488,0.705322580645161,0.465715280194918,0.338863281398804,0.325563365722555,0.345953393638052,0.746970920840065,0.181432360742706,0.377358490566038
11,0.59645198780782,0.444709677419355,0.395405499477898,0.448021027770371,0.349080008269589,0.40603845923441,0.788188835038593,0.561803713527851,0.229136429608128
12,0.20746442120036,0.755387096774194,0.264183780020884,0.260847205820731,0.240128178623114,0.345953393638052,0.486963740800574,0.181432360742706,0.127177068214804
13,0.691051027344692,0.276258064516129,0.398016011138183,0.503580815968915,0.58724415960306,0.707542083508057,0.421659037874708,0.429708222811671,0.291545718432511
14,0.540995109970835,1.184,0.758788722589628,0.875471410612929,0.719454207153194,0.531300545138681,0.976754622150422,0.418037135278515,0.312772133526851
15,0.449334473609192,0.653806451612903,0.398016011138183,0.570168755475982,0.383553855695679,0.468699454861319,0.950749416621791,0.43236074270557,0.29100145137881
16,0.629673486393439,0.457677419354839,0.601983988861817,0.589539446116338,0.394924540004135,0.593662014017852,0.361380362591994,0.483819628647215,0.340529753265602
17,0.644431287415302,0.532451612903226,0.501044204664114,0.443849758104453,0.240024808765764,0.468699454861319,0.658241339077365,0.529442970822281,0.243650217706821
18,0.598491327324957,1.04064516129032,0.543160459450052,0.328692240295608,0.265040314244366,0.43119870604445,0.914176090468498,0.343766578249337,0.208817126269956
19,0.58259325044405,0.56958064516129,0.500522102332057,0.443849758104453,0.344583419474881,0.725753309770563,0.949122688924789,0.620159151193634,0.269049346879536
20,0.611911497050633,1.08729032258065,0.601983988861817,0.757304483638718,0.490076493694439,0.531300545138681,0.889225453239993,0.312466843501326,0.447206095791001
21,0.572637765059316,0.490096774193548,0.395405499477898,0.511428136071007,0.349080008269589,0.488887557658899,0.787425955842757,0.379840848806366,0.229680696661829
22,0.353924083941846,0.552870967741935,0.507831534980856,0.674355262656661,0.400558197229688,0.659797519918529,0.485931610123856,0.712466843501326,0.468432510885341
23,0.569940574085038,0.276258064516129,0.397493908806126,0.440173707668279,0.332902625594377,0.549571676750734,0.510859809728954,0.450928381962865,0.23022496371553
24,0.397473850404579,0.467096774193548,0.425513400626523,0.358710144375452,0.170767004341534,0.576529084047205,0.362188117034644,0.236604774535809,0.500362844702467
25,0.45203166458347,0.23441935483871,0.321789070657849,0.331054055083616,0.296464750878644,0.495896483555982,0.235056542810985,0.463660477453581,0.264513788098694
26,0.669188430585707,1.01293548387097,0.64671075530804,0.564759437735705,0.542433326442009,0.323069550110825,0.808135882247352,0.36763925729443,0.389150943396226
27,0.466394754731048,0.511870967741936,0.474765053950574,0.366424136223382,0.327113913582799,0.468699454861319,0.74744211093161,0.470557029177719,0.263969521044993
28,0.883626077231761,0.639516129032258,0.630873651235642,1.06121671555369,0.579232995658466,0.601150182711316,0.659441751929636,0.656233421750663,0.771770682148041
29,0.698660175865623,0.431709677419355,0.424295161851723,0.651765647022971,0.431672524291916,0.321691727071227,0.803266917968049,0.450928381962865,0.208272859216255
30,0.404447075850273,0.821354838709677,0.331360946745562,0.44165936535751,0.399007649369444,0.378182471694722,0.677952791240352,0.40159151193634,0.320029027576197
31,0.46589040194724,0.193225806451613,0.2518273581622,0.353396061102434,0.245038246847219,0.358653327742167,0.482263058696823,0.170822281167109,0.0816400580551524
32,0.342104686095213,0.639516129032258,0.400452488687783,0.930269323073407,0.313572462270002,0.46893907625951,0.531838987614432,0.418037135278515,0.322206095791001
33,0.330921211323816,0.579548387096774,0.327532196310477,0.240105138851853,0.2307215216043,0.439525549631582,0.951512295817627,0.358620689655172,0.142960812772134
34,0.881499024187005,1.184,0.671075530804038,0.998571482991124,0.484959685755634,0.599173306176242,0.976754622150422,0.59840848806366,0.439949201741655
35,0.195952020700393,0.23441935483871,0.219282979463975,0.331054055083616,0.296464750878644,0.275804229317678,0.235056542810985,0.450928381962865,0.203737300435414
36,0.475144179111023,0.563645161290323,0.445179255134006,0.674355262656661,0.695575770105437,0.323069550110825,0.427212349667923,0.622281167108753,0.451741654571843
37,0.634124947920093,0.289774193548387,0.328054298642534,0.552969410689117,0.429295017572876,0.38585035643683,0.325020193861066,0.352785145888594,0.121008708272859
38,0.952415411266803,1.11651612903226,0.601983988861817,0.805302655136947,0.344738474260906,0.809381177739172,0.870714413929277,0.656233421750663,0.591436865021771
39,0.59020239896498,0.498870967741936,0.424295161851723,0.363243305016952,0.344583419474881,0.321691727071227,0.877389606892838,0.372413793103448,0.208817126269956
40,0.677762427910444,0.916387096774193,0.689697180647407,1.01321854405546,0.490076493694439,0.684418618582639,0.826646921558069,0.458885941644562,0.447206095791001
41,0.387847290748416,0.427645161290323,0.319178558997564,0.247952458953945,0.261990903452553,0.378841430539747,0.789815562735595,0.360212201591512,0.229136429608128
42,0.273315352060171,0.85041935483871,0.264183780020884,0.619557350196183,0.240128178623114,0.606661474869706,0.574492909711003,0.181432360742706,0.127177068214804
43,0.472644343573888,0.268,0.398016011138183,0.512932840653689,0.255116807938805,0.553046187024501,0.640807305690181,0.442440318302387,0.209905660377358
44,0.881499024187005,0.802032258064516,0.671075530804038,1.0533693954516,0.484959685755634,0.599173306176242,0.746970920840065,0.860477453580902,0.567126269956459
45,0.328224020349538,0.30158064516129,0.368082144100244,0.570168755475982,0.383553855695679,0.534834960761996,0.381675192963561,0.450928381962865,0.203737300435414
46,0.80676709865579,0.964774193548387,0.445179255134006,0.619557350196183,0.622131486458549,0.323069550110825,0.681946688206785,0.474801061007958,0.451741654571843
47,0.722474398614126,0.641483870967742,0.474765053950574,0.429831244524018,0.327113913582799,0.534834960761996,1.02324537784958,0.542175066312997,0.18232946298984
48,0.613819266276341,0.573709677419355,0.400452488687783,0.875471410612929,0.488164151333471,0.525789252980291,0.355972895350924,0.549071618037135,0.521589259796807
49,0.653882420016227,0.431709677419355,0.500522102332057,0.443849758104453,0.344583419474881,0.531360450488229,0.803266917968049,0.477984084880637,0.417634252539913
50,0.611911497050633,1.08729032258065,0.689697180647407,0.757304483638718,0.490076493694439,0.654286227760139,0.976754622150422,0.312466843501326,0.447206095791001
51,0.728723987456966,0.503612903225806,0.398016011138183,0.557140680355034,0.424229894562746,0.531360450488229,0.714066146113804,0.469496021220159,0.31077648766328
52,0.682608600311383,0.477,0.689697180647407,0.8274732391147,0.484339466611536,0.854370095249506,0.360774546760007,0.344827586206897,0.252358490566038
53,0.636822138894371,0.414129032258065,0.398016011138183,0.503580815968915,0.512094273309903,0.468699454861319,0.495781726799497,0.450928381962865,0.23022496371553
54,0.355831853167555,1.08729032258065,0.465715280194918,1.0533693954516,0.484959685755634,0.531300545138681,0.744525219888709,0.418037135278515,0.312772133526851
55,0.570444926868846,0.30158064516129,0.470588235294118,0.570168755475982,0.383553855695679,0.531360450488229,0.381675192963561,0.712466843501326,0.346153846153846
56,0.484025173782427,1.04064516129032,0.715802297250261,0.585063426155194,0.629419061401695,0.446055232732283,0.805690181295997,0.36763925729443,0.389150943396226
57,0.374492906168454,0.210290322580645,0.255482074486599,0.651765647022971,0.251964027289642,0.238842628646738,0.235819422006821,0.274270557029178,0.121008708272859
58,0.73606999539504,0.582967741935484,0.514270797076227,0.584606300712354,0.265040314244366,0.661774396453603,0.509334051337282,0.688594164456233,0.709179970972424
59,0.59020239896498,0.636741935483871,0.321789070657849,0.443849758104453,0.344583419474881,0.387827232971904,0.951512295817627,0.477984084880637,0.330370101596517
60,0.694427998158016,0.468612903225806,0.536721197354681,0.742657422574378,0.652677279305355,0.892110465464566,0.338269610482858,0.238196286472149,0.197024673439768
61,0.50895774400807,0.591354838709677,0.398016011138183,0.448021027770371,0.349080008269589,0.531360450488229,0.877389606892838,0.450928381962865,0.229136429608128
62,0.20746442120036,0.831258064516129,0.371562826313958,0.363643289779437,0.240128178623114,0.413826154675613,0.612120804164423,0.181432360742706,0.127177068214804
63,0.704909764708462,0.355741935483871,0.398016011138183,0.643918326920879,0.425005168492867,0.468699454861319,0.510859809728954,0.510875331564987,0.23022496371553
64,0.212310593601298,0.361129032258064,0.447093630351549,0.496457277817988,0.405261525739094,0.270592463907027,0.489790881349847,0.368700265251989,0.312772133526851
65,0.665043966405719,0.217354838709677,0.404281239122868,0.448021027770371,0.512094273309903,0.812076918468819,0.235056542810985,0.149602122015915,0.122097242380261
66,0.490998399228121,1.06964516129032,0.667246780368952,0.65970820159232,0.555974777754807,0.548673096507518,0.783185245018848,0.368700265251989,0.389150943396226
67,0.452536017367278,0.289774193548387,0.328054298642534,0.570168755475982,0.327113913582799,0.495896483555982,0.325020193861066,0.274270557029178,0.202648766328012
68,0.813740324101485,0.428612903225806,0.601983988861817,0.682202582758752,0.25775273930122,0.638890552926376,0.573326153293843,0.746419098143236,0.640058055152395
69,0.523320834155648,0.352225806451613,0.347546119039332,0.520780160755781,0.339569981393426,0.259030731444318,0.641570184886017,0.372413793103448,0.147496371552975
